iter	Passed	Remaining
4776	93606	102345
4777	93624	102325
4778	93645	102306
4779	93664	102286
4780	93683	102266
4781	93702	102245
4782	93722	102226
4783	93741	102206
4784	93761	102186
4785	93781	102168
4786	93800	102148
4787	93819	102127
4788	93838	102107
4789	93856	102085
4790	93875	102065
4791	93894	102045
4792	93915	102027
4793	93935	102007
4794	93952	101986
4795	93972	101967
4796	93992	101947
4797	94010	101926
4798	94030	101906
4799	94050	101887
4800	94068	101866
4801	94085	101844
4802	94105	101824
4803	94125	101806
4804	94146	101787
4805	94163	101766
4806	94182	101745
4807	94201	101725
4808	94221	101705
4809	94240	101685
4810	94259	101664
4811	94278	101644
4812	94296	101624
4813	94316	101605
4814	94336	101585
4815	94355	101565
4816	94374	101544
4817	94392	101523
4818	94410	101502
4819	94429	101482
4820	94448	101462
4821	94468	101442
4822	94487	101423
4823	94507	101403
4824	94525	101382
4825	94543	101360
4826	94562	101340
4827	94582	101321
4828	94602	101302
4829	94621	101281
4830	94641	101262
4831	94661	101243
4832	94680	101223
4833	94700	101204
4834	94719	101184
4835	94739	101165
4836	94759	101146
4837	94779	101127
4838	94797	101105
4839	94816	101085
4840	94836	101065
4841	94855	101046
4842	94875	101026
4843	94894	101006
4844	94912	100984
4845	94931	100965
4846	94949	100944
4847	94970	100925
4848	94991	100908
4849	95010	100887
4850	95030	100868
4851	95049	100848
4852	95068	100827
4853	95086	100806
4854	95105	100786
4855	95124	100766
4856	95145	100748
4857	95163	100727
4858	95182	100706
4859	95203	100688
4860	95223	100669
4861	95242	100649
4862	95262	100630
4863	95282	100610
4864	95301	100590
4865	95319	100569
4866	95338	100549
4867	95356	100528
4868	95375	100507
4869	95396	100489
4870	95415	100469
4871	95435	100450
4872	95455	100430
4873	95473	100410
4874	95492	100389
4875	95511	100369
4876	95529	100348
4877	95548	100327
4878	95568	100308
4879	95598	100300
4880	95622	100285
4881	95647	100270
4882	95666	100250
4883	95684	100229
4884	95704	100210
4885	95724	100191
4886	95743	100171
4887	95763	100152
4888	95784	100133
4889	95803	100113
4890	95824	100095
4891	95845	100077
4892	95863	100056
4893	95885	100039
4894	95904	100018
4895	95924	99999
4896	95945	99981
4897	95963	99960
4898	95982	99940
4899	96001	99920
4900	96020	99900
4901	96040	99880
4902	96059	99860
4903	96078	99840
4904	96097	99820
4905	96116	99799
4906	96135	99779
4907	96154	99759
4908	96173	99739
4909	96192	99718
4910	96211	99698
4911	96231	99679
4912	96248	99657
4913	96267	99636
4914	96286	99616
4915	96306	99597
4916	96325	99577
4917	96345	99557
4918	96363	99537
4919	96383	99517
4920	96401	99497
4921	96420	99476
4922	96439	99456
4923	96457	99435
4924	96476	99415
4925	96495	99394
4926	96514	99374
4927	96533	99354
4928	96551	99333
4929	96571	99314
4930	96590	99294
4931	96608	99272
4932	96627	99252
4933	96647	99232
4934	96667	99214
4935	96688	99196
4936	96709	99178
4937	96727	99156
4938	96748	99138
4939	96767	99118
4940	96787	99099
4941	96806	99079
4942	96826	99059
4943	96845	99039
4944	96865	99019
4945	96885	99000
4946	96905	98981
4947	96924	98961
4948	96941	98939
4949	96959	98918
4950	96979	98898
4951	96998	98878
4952	97019	98860
4953	97038	98840
4954	97057	98820
4955	97077	98801
4956	97097	98781
4957	97114	98760
4958	97134	98740
4959	97154	98721
4960	97174	98701
4961	97192	98681
4962	97210	98660
4963	97231	98641
4964	97249	98620
4965	97267	98599
4966	97286	98579
4967	97306	98559
4968	97326	98540
4969	97345	98520
4970	97364	98500
4971	97383	98480
4972	97402	98460
4973	97420	98438
4974	97440	98419
4975	97459	98400
4976	97479	98380
4977	97500	98362
4978	97519	98341
4979	97537	98320
4980	97556	98301
4981	97575	98281
4982	97594	98260
4983	97614	98241
4984	97633	98221
4985	97654	98202
4986	97673	98182
4987	97691	98161
4988	97710	98141
4989	97729	98121
4990	97749	98101
4991	97769	98082
4992	97787	98061
4993	97805	98040
4994	97825	98021
4995	97846	98002
4996	97864	97982
4997	97883	97961
4998	97902	97942
4999	97921	97921
5000	97941	97902
5001	97960	97882
5002	97980	97862
5003	97999	97843
5004	98018	97823
5005	98039	97804
5006	98057	97783
5007	98077	97764
5008	98096	97744
5009	98116	97724
5010	98136	97705
5011	98154	97684
5012	98173	97664
5013	98192	97644
5014	98211	97623
5015	98230	97603
5016	98248	97582
5017	98267	97562
5018	98286	97542
5019	98304	97521
5020	98325	97502
5021	98345	97483
5022	98364	97463
5023	98382	97442
5024	98401	97422
5025	98420	97401
5026	98437	97380
5027	98456	97360
5028	98476	97341
5029	98495	97320
5030	98514	97300
5031	98534	97281
5032	98553	97260
5033	98576	97244
5034	98596	97225
5035	98615	97205
5036	98635	97186
5037	98655	97167
5038	98674	97146
5039	98693	97126
5040	98712	97106
5041	98731	97086
5042	98751	97067
5043	98771	97047
5044	98789	97027
5045	98808	97007
5046	98829	96988
5047	98848	96968
5048	98868	96949
5049	98889	96931
5050	98909	96911
5051	98929	96892
5052	98947	96871
5053	98966	96851
5054	98986	96832
5055	99006	96813
5056	99026	96793
5057	99045	96774
5058	99065	96754
5059	99084	96734
5060	99103	96714
5061	99123	96695
5062	99142	96675
5063	99160	96654
5064	99178	96633
5065	99197	96612
5066	99217	96593
5067	99236	96573
5068	99254	96552
5069	99274	96532
5070	99294	96513
5071	99312	96493
5072	99331	96473
5073	99349	96451
5074	99369	96432
5075	99388	96412
5076	99408	96393
5077	99427	96373
5078	99447	96353
5079	99464	96331
5080	99483	96312
5081	99503	96292
5082	99521	96271
5083	99541	96252
5084	99565	96236
5085	99590	96222
5086	99616	96208
5087	99635	96189
5088	99655	96169
5089	99675	96150
5090	99694	96130
5091	99713	96110
5092	99732	96090
5093	99751	96070
5094	99770	96049
5095	99788	96029
5096	99808	96009
5097	99827	95989
5098	99847	95969
5099	99866	95950
5100	99886	95930
5101	99905	95911
5102	99923	95889
5103	99943	95870
5104	99962	95850
5105	99981	95830
5106	99999	95809
5107	100019	95789
5108	100038	95769
5109	100058	95750
5110	100076	95729
5111	100096	95710
5112	100115	95690
5113	100133	95668
5114	100152	95649
5115	100172	95630
5116	100191	95610
5117	100211	95590
5118	100230	95569
5119	100248	95549
5120	100269	95531
5121	100289	95511
5122	100309	95493
5123	100329	95473
5124	100348	95453
5125	100366	95432
5126	100386	95412
5127	100406	95394
5128	100426	95374
5129	100446	95355
5130	100465	95335
5131	100484	95315
5132	100504	95295
5133	100524	95277
5134	100543	95256
5135	100562	95236
5136	100582	95217
5137	100602	95198
5138	100622	95178
5139	100641	95158
5140	100660	95139
5141	100679	95119
5142	100698	95098
5143	100717	95078
5144	100735	95057
5145	100753	95036
5146	100772	95016
5147	100790	94995
5148	100810	94975
5149	100828	94955
5150	100848	94935
5151	100865	94913
5152	100885	94895
5153	100904	94874
5154	100924	94855
5155	100945	94837
5156	100963	94816
5157	100982	94795
5158	101000	94775
5159	101020	94755
5160	101039	94735
5161	101058	94715
5162	101077	94695
5163	101097	94676
5164	101116	94655
5165	101135	94636
5166	101154	94616
5167	101174	94596
5168	101192	94575
5169	101212	94556
5170	101231	94536
5171	101250	94516
5172	101269	94495
5173	101287	94475
5174	101307	94455
5175	101326	94435
5176	101345	94415
5177	101365	94396
5178	101384	94376
5179	101405	94358
5180	101426	94339
5181	101444	94318
5182	101463	94298
5183	101481	94277
5184	101501	94258
5185	101520	94238
5186	101541	94220
5187	101561	94200
5188	101580	94181
5189	101599	94160
5190	101619	94141
5191	101639	94122
5192	101658	94101
5193	101677	94082
5194	101696	94061
5195	101714	94040
5196	101733	94020
5197	101753	94001
5198	101771	93980
5199	101791	93961
5200	101811	93941
5201	101829	93921
5202	101849	93901
5203	101869	93882
5204	101889	93863
5205	101909	93844
5206	101926	93822
5207	101945	93802
5208	101965	93783
5209	101984	93763
5210	102004	93743
5211	102024	93724
5212	102041	93703
5213	102060	93682
5214	102079	93662
5215	102100	93644
5216	102120	93624
5217	102139	93605
5218	102157	93584
5219	102176	93564
5220	102195	93543
5221	102214	93523
5222	102234	93504
5223	102252	93483
5224	102272	93463
5225	102291	93444
5226	102311	93424
5227	102328	93403
5228	102347	93383
5229	102367	93363
5230	102385	93343
5231	102404	93322
5232	102424	93303
5233	102443	93283
5234	102462	93263
5235	102479	93241
5236	102498	93221
5237	102517	93200
5238	102536	93181
5239	102555	93160
5240	102573	93140
5241	102593	93121
5242	102613	93101
5243	102632	93081
5244	102650	93060
5245	102670	93041
5246	102690	93021
5247	102710	93002
5248	102730	92983
5249	102748	92962
5250	102767	92942
5251	102786	92923
5252	102806	92903
5253	102827	92885
5254	102848	92866
5255	102867	92846
5256	102887	92827
5257	102907	92808
5258	102927	92789
5259	102947	92770
5260	102969	92753
5261	102989	92733
5262	103008	92713
5263	103028	92694
5264	103047	92673
5265	103065	92652
5266	103085	92633
5267	103105	92615
5268	103124	92595
5269	103144	92575
5270	103163	92555
5271	103184	92537
5272	103203	92517
5273	103223	92497
5274	103244	92479
5275	103262	92458
5276	103280	92437
5277	103300	92418
5278	103318	92397
5279	103338	92378
5280	103356	92357
5281	103376	92338
5282	103396	92319
5283	103415	92299
5284	103434	92279
5285	103454	92259
5286	103472	92238
5287	103492	92219
5288	103510	92198
5289	103530	92179
5290	103550	92159
5291	103569	92140
5292	103588	92120
5293	103608	92100
5294	103627	92080
5295	103645	92059
5296	103663	92039
5297	103682	92018
5298	103700	91997
5299	103719	91977
5300	103737	91956
5301	103757	91937
5302	103776	91917
5303	103796	91897
5304	103816	91878
5305	103835	91858
5306	103855	91839
5307	103873	91819
5308	103893	91799
5309	103913	91780
5310	103931	91759
5311	103951	91740
5312	103972	91721
5313	103990	91701
5314	104010	91682
5315	104029	91661
5316	104048	91641
5317	104066	91620
5318	104085	91600
5319	104105	91581
5320	104123	91560
5321	104142	91540
5322	104161	91520
5323	104180	91500
5324	104199	91479
5325	104219	91461
5326	104237	91439
5327	104256	91420
5328	104275	91400
5329	104293	91379
5330	104313	91359
5331	104332	91339
5332	104351	91319
5333	104371	91300
5334	104389	91280
5335	104409	91260
5336	104428	91240
5337	104448	91221
5338	104464	91198
5339	104484	91179
5340	104506	91161
5341	104526	91142
5342	104545	91122
5343	104564	91102
5344	104583	91082
5345	104603	91063
5346	104623	91043
5347	104642	91024
5348	104661	91004
5349	104679	90983
5350	104698	90963
5351	104717	90943
5352	104737	90923
5353	104757	90904
5354	104777	90885
5355	104796	90865
5356	104815	90845
5357	104835	90825
5358	104854	90805
5359	104872	90785
5360	104893	90767
5361	104911	90746
5362	104930	90725
5363	104948	90705
5364	104968	90685
5365	104987	90665
5366	105006	90645
5367	105025	90625
5368	105045	90606
5369	105065	90586
5370	105085	90567
5371	105103	90547
5372	105122	90526
5373	105141	90507
5374	105160	90486
5375	105180	90467
5376	105199	90447
5377	105220	90429
5378	105239	90409
5379	105259	90389
5380	105279	90371
5381	105298	90351
5382	105319	90332
5383	105342	90316
5384	105361	90296
5385	105379	90275
5386	105398	90254
5387	105417	90234
5388	105435	90213
5389	105453	90193
5390	105473	90174
5391	105492	90154
5392	105511	90133
5393	105536	90119
5394	105561	90103
5395	105585	90088
5396	105604	90068
5397	105624	90049
5398	105643	90028
5399	105663	90009
5400	105681	89988
5401	105701	89969
5402	105721	89949
5403	105740	89930
5404	105760	89911
5405	105781	89892
5406	105801	89873
5407	105820	89853
5408	105838	89832
5409	105859	89814
5410	105878	89794
5411	105899	89775
5412	105918	89755
5413	105936	89735
5414	105955	89715
5415	105974	89694
5416	105994	89675
5417	106013	89655
5418	106034	89637
5419	106054	89617
5420	106073	89597
5421	106091	89576
5422	106110	89557
5423	106129	89536
5424	106148	89516
5425	106165	89495
5426	106185	89475
5427	106204	89455
5428	106222	89435
5429	106242	89415
5430	106261	89395
5431	106281	89376
5432	106299	89356
5433	106318	89335
5434	106337	89315
5435	106356	89295
5436	106375	89275
5437	106393	89254
5438	106412	89234
5439	106430	89214
5440	106448	89193
5441	106469	89174
5442	106488	89154
5443	106507	89134
5444	106526	89114
5445	106546	89095
5446	106565	89075
5447	106584	89055
5448	106603	89035
5449	106622	89015
5450	106641	88995
5451	106661	88975
5452	106679	88955
5453	106698	88934
5454	106715	88913
5455	106733	88892
5456	106751	88871
5457	106770	88851
5458	106789	88831
5459	106809	88812
5460	106828	88792
5461	106848	88772
5462	106867	88752
5463	106886	88732
5464	106905	88712
5465	106924	88692
5466	106942	88672
5467	106961	88652
5468	106979	88631
5469	106999	88611
5470	107018	88591
5471	107037	88571
5472	107056	88552
5473	107076	88532
5474	107096	88513
5475	107114	88492
5476	107133	88472
5477	107153	88453
5478	107172	88433
5479	107191	88413
5480	107210	88393
5481	107230	88374
5482	107249	88353
5483	107267	88333
5484	107285	88312
5485	107303	88291
5486	107322	88271
5487	107341	88251
5488	107361	88232
5489	107380	88212
5490	107398	88191
5491	107418	88172
5492	107438	88153
5493	107457	88132
5494	107476	88113
5495	107495	88093
5496	107515	88074
5497	107535	88054
5498	107554	88034
5499	107573	88014
5500	107592	87994
5501	107612	87975
5502	107630	87955
5503	107650	87935
5504	107669	87915
5505	107689	87896
5506	107708	87876
5507	107727	87856
5508	107746	87836
5509	107766	87816
5510	107784	87796
5511	107804	87776
5512	107823	87756
5513	107841	87736
5514	107861	87716
5515	107880	87696
5516	107899	87676
5517	107917	87656
5518	107935	87635
5519	107955	87615
5520	107972	87594
5521	107990	87573
5522	108009	87553
5523	108029	87534
5524	108047	87513
5525	108067	87494
5526	108086	87474
5527	108105	87454
5528	108127	87436
5529	108146	87416
5530	108164	87396
5531	108183	87375
5532	108202	87356
5533	108223	87337
5534	108243	87318
5535	108262	87298
5536	108282	87278
5537	108300	87258
5538	108321	87240
5539	108341	87220
5540	108359	87200
5541	108378	87180
5542	108404	87165
5543	108424	87146
5544	108444	87127
5545	108464	87108
5546	108484	87089
5547	108510	87074
5548	108538	87061
5549	108564	87047
5550	108584	87027
5551	108604	87008
5552	108624	86989
5553	108643	86969
5554	108661	86949
5555	108682	86930
5556	108701	86910
5557	108719	86889
5558	108738	86869
5559	108758	86850
5560	108779	86831
5561	108798	86811
5562	108816	86791
5563	108836	86771
5564	108855	86751
5565	108875	86732
5566	108896	86714
5567	108915	86694
5568	108938	86677
5569	108957	86657
5570	108977	86637
5571	108996	86617
5572	109015	86598
5573	109035	86579
5574	109054	86559
5575	109075	86540
5576	109093	86519
5577	109113	86500
5578	109133	86481
5579	109153	86462
5580	109173	86442
5581	109192	86422
5582	109211	86403
5583	109229	86381
5584	109247	86361
5585	109267	86341
5586	109285	86321
5587	109304	86301
5588	109323	86281
5589	109342	86260
5590	109361	86241
5591	109380	86221
5592	109400	86202
5593	109419	86182
5594	109437	86161
5595	109457	86141
5596	109477	86122
5597	109499	86105
5598	109526	86091
5599	109551	86076
5600	109578	86062
5601	109602	86046
5602	109626	86030
5603	109645	86010
5604	109665	85990
5605	109684	85971
5606	109703	85951
5607	109722	85930
5608	109740	85910
5609	109760	85891
5610	109778	85870
5611	109798	85850
5612	109817	85830
5613	109836	85810
5614	109854	85790
5615	109874	85770
5616	109891	85749
5617	109908	85728
5618	109928	85709
5619	109948	85689
5620	109966	85668
5621	109986	85649
5622	110006	85630
5623	110026	85611
5624	110044	85590
5625	110065	85571
5626	110083	85551
5627	110103	85531
5628	110123	85512
5629	110144	85493
5630	110162	85473
5631	110180	85452
5632	110200	85432
5633	110219	85413
5634	110238	85393
5635	110256	85372
5636	110276	85352
5637	110295	85333
5638	110313	85312
5639	110331	85292
5640	110350	85271
5641	110370	85252
5642	110389	85232
5643	110409	85213
5644	110429	85194
5645	110448	85174
5646	110467	85154
5647	110488	85135
5648	110508	85116
5649	110527	85096
5650	110547	85077
5651	110566	85057
5652	110585	85037
5653	110605	85017
5654	110624	84997
5655	110643	84977
5656	110663	84958
5657	110683	84939
5658	110701	84918
5659	110720	84898
5660	110738	84878
5661	110758	84858
5662	110777	84838
5663	110797	84819
5664	110815	84798
5665	110834	84778
5666	110853	84758
5667	110873	84739
5668	110893	84720
5669	110911	84699
5670	110929	84678
5671	110948	84659
5672	110967	84638
5673	110987	84619
5674	111007	84600
5675	111027	84580
5676	111046	84561
5677	111065	84541
5678	111085	84522
5679	111105	84503
5680	111126	84484
5681	111145	84464
5682	111165	84444
5683	111184	84424
5684	111203	84405
5685	111223	84385
5686	111241	84365
5687	111261	84345
5688	111280	84325
5689	111299	84305
5690	111318	84286
5691	111336	84265
5692	111356	84245
5693	111375	84226
5694	111395	84206
5695	111414	84186
5696	111434	84167
5697	111458	84151
5698	111480	84133
5699	111497	84112
5700	111516	84092
5701	111537	84073
5702	111556	84053
5703	111574	84032
5704	111593	84013
5705	111613	83993
5706	111633	83974
5707	111652	83954
5708	111671	83934
5709	111689	83914
5710	111710	83895
5711	111728	83874
5712	111747	83854
5713	111764	83833
5714	111784	83813
5715	111802	83793
5716	111822	83774
5717	111840	83753
5718	111859	83733
5719	111877	83712
5720	111896	83692
5721	111915	83672
5722	111933	83652
5723	111952	83631
5724	111972	83612
5725	111992	83593
5726	112010	83572
5727	112028	83551
5728	112046	83531
5729	112065	83511
5730	112084	83491
5731	112103	83471
5732	112122	83451
5733	112140	83430
5734	112159	83410
5735	112178	83390
5736	112199	83372
5737	112217	83351
5738	112236	83331
5739	112255	83311
5740	112274	83291
5741	112292	83271
5742	112311	83250
5743	112329	83230
5744	112348	83210
5745	112366	83189
5746	112386	83170
5747	112405	83150
5748	112425	83130
5749	112443	83110
5750	112462	83090
5751	112480	83069
5752	112500	83050
5753	112519	83030
5754	112540	83012
5755	112559	82992
5756	112579	82972
5757	112597	82952
5758	112616	82932
5759	112637	82913
5760	112657	82894
5761	112677	82875
5762	112696	82855
5763	112715	82835
5764	112734	82815
5765	112755	82796
5766	112775	82777
5767	112794	82757
5768	112813	82737
5769	112832	82717
5770	112851	82697
5771	112870	82677
5772	112890	82658
5773	112909	82638
5774	112927	82617
5775	112946	82598
5776	112967	82579
5777	112987	82560
5778	113005	82539
5779	113024	82519
5780	113043	82499
5781	113062	82479
5782	113081	82460
5783	113100	82439
5784	113119	82419
5785	113139	82400
5786	113158	82380
5787	113176	82359
5788	113194	82339
5789	113213	82319
5790	113232	82299
5791	113249	82278
5792	113268	82257
5793	113286	82237
5794	113306	82218
5795	113326	82198
5796	113344	82177
5797	113362	82157
5798	113381	82137
5799	113400	82117
5800	113419	82097
5801	113438	82077
5802	113457	82057
5803	113481	82041
5804	113505	82025
5805	113529	82008
5806	113554	81992
5807	113573	81973
5808	113592	81953
5809	113611	81933
5810	113630	81913
5811	113650	81893
5812	113669	81874
5813	113689	81854
5814	113709	81835
5815	113729	81816
5816	113748	81796
5817	113768	81776
5818	113786	81756
5819	113805	81736
5820	113824	81716
5821	113843	81697
5822	113862	81676
5823	113882	81657
5824	113902	81638
5825	113923	81619
5826	113941	81598
5827	113962	81580
5828	113981	81560
5829	114000	81540
5830	114017	81519
5831	114038	81500
5832	114058	81481
5833	114079	81462
5834	114099	81443
5835	114119	81424
5836	114139	81404
5837	114156	81384
5838	114175	81363
5839	114193	81343
5840	114212	81323
5841	114231	81303
5842	114251	81284
5843	114270	81264
5844	114290	81245
5845	114311	81226
5846	114331	81207
5847	114350	81187
5848	114367	81166
5849	114387	81146
5850	114405	81126
5851	114424	81106
5852	114443	81086
5853	114462	81066
5854	114482	81047
5855	114501	81026
5856	114519	81006
5857	114537	80985
5858	114557	80966
5859	114577	80947
5860	114597	80927
5861	114616	80908
5862	114635	80887
5863	114654	80868
5864	114672	80847
5865	114692	80828
5866	114712	80808
5867	114731	80789
5868	114750	80769
5869	114768	80748
5870	114787	80728
5871	114806	80708
5872	114825	80688
5873	114845	80669
5874	114861	80647
5875	114880	80627
5876	114899	80607
5877	114918	80587
5878	114938	80568
5879	114958	80549
5880	114978	80529
5881	114997	80509
5882	115015	80489
5883	115035	80469
5884	115055	80450
5885	115074	80431
5886	115093	80411
5887	115111	80390
5888	115130	80370
5889	115150	80351
5890	115169	80331
5891	115187	80310
5892	115206	80290
5893	115225	80270
5894	115244	80250
5895	115262	80230
5896	115280	80209
5897	115300	80190
5898	115320	80170
5899	115337	80149
5900	115356	80129
5901	115375	80110
5902	115393	80089
5903	115413	80069
5904	115433	80051
5905	115453	80031
5906	115475	80013
5907	115493	79993
5908	115512	79973
5909	115532	79953
5910	115552	79934
5911	115571	79915
5912	115590	79895
5913	115609	79875
5914	115627	79854
5915	115647	79835
5916	115666	79815
5917	115687	79796
5918	115706	79776
5919	115726	79757
5920	115746	79738
5921	115764	79717
5922	115783	79697
5923	115804	79678
5924	115823	79659
5925	115842	79639
5926	115862	79619
5927	115882	79600
5928	115901	79581
5929	115921	79561
5930	115940	79541
5931	115959	79522
5932	115977	79501
5933	115996	79480
5934	116017	79462
5935	116037	79443
5936	116056	79423
5937	116076	79404
5938	116097	79385
5939	116117	79366
5940	116136	79346
5941	116155	79326
5942	116175	79307
5943	116195	79288
5944	116215	79269
5945	116235	79249
5946	116253	79229
5947	116273	79209
5948	116293	79190
5949	116312	79170
5950	116332	79151
5951	116351	79131
5952	116371	79112
5953	116392	79093
5954	116411	79073
5955	116429	79053
5956	116447	79032
5957	116471	79016
5958	116490	78996
5959	116509	78976
5960	116527	78955
5961	116547	78936
5962	116565	78916
5963	116585	78896
5964	116604	78876
5965	116623	78856
5966	116642	78836
5967	116659	78815
5968	116679	78796
5969	116697	78775
5970	116717	78756
5971	116736	78736
5972	116756	78717
5973	116775	78697
5974	116793	78677
5975	116811	78656
5976	116832	78637
5977	116851	78617
5978	116869	78597
5979	116888	78577
5980	116908	78557
5981	116926	78537
5982	116946	78517
5983	116966	78498
5984	116984	78478
5985	117003	78458
5986	117023	78438
5987	117041	78418
5988	117060	78398
5989	117080	78379
5990	117100	78360
5991	117119	78340
5992	117138	78320
5993	117157	78300
5994	117177	78280
5995	117196	78261
5996	117215	78241
5997	117234	78221
5998	117253	78201
5999	117273	78182
6000	117293	78162
6001	117312	78142
6002	117330	78122
6003	117349	78102
6004	117370	78084
6005	117389	78063
6006	117407	78043
6007	117427	78024
6008	117445	78004
6009	117466	77985
6010	117484	77964
6011	117504	77945
6012	117522	77925
6013	117541	77905
6014	117562	77886
6015	117581	77866
6016	117602	77847
6017	117621	77828
6018	117640	77808
6019	117659	77788
6020	117678	77768
6021	117696	77747
6022	117714	77727
6023	117733	77707
6024	117753	77687
6025	117772	77668
6026	117791	77648
6027	117810	77628
6028	117830	77608
6029	117848	77588
6030	117867	77568
6031	117885	77548
6032	117904	77527
6033	117923	77508
6034	117941	77487
6035	117961	77468
6036	117980	77448
6037	118000	77429
6038	118019	77409
6039	118039	77389
6040	118057	77369
6041	118076	77349
6042	118095	77329
6043	118112	77308
6044	118131	77288
6045	118152	77270
6046	118177	77254
6047	118202	77238
6048	118226	77221
6049	118250	77205
6050	118271	77186
6051	118291	77167
6052	118311	77148
6053	118331	77128
6054	118351	77109
6055	118370	77089
6056	118391	77070
6057	118409	77050
6058	118427	77029
6059	118449	77011
6060	118468	76992
6061	118486	76971
6062	118504	76951
6063	118524	76931
6064	118542	76911
6065	118562	76891
6066	118581	76871
6067	118601	76852
6068	118618	76831
6069	118638	76811
6070	118656	76791
6071	118676	76772
6072	118694	76751
6073	118714	76732
6074	118735	76713
6075	118753	76693
6076	118772	76673
6077	118791	76653
6078	118809	76633
6079	118828	76613
6080	118847	76592
6081	118865	76572
6082	118885	76553
6083	118904	76533
6084	118924	76514
6085	118943	76494
6086	118963	76475
6087	118983	76455
6088	119001	76435
6089	119021	76416
6090	119040	76396
6091	119060	76376
6092	119080	76357
6093	119100	76338
6094	119120	76319
6095	119139	76299
6096	119158	76279
6097	119177	76259
6098	119196	76239
6099	119216	76220
6100	119234	76200
6101	119253	76179
6102	119271	76159
6103	119290	76139
6104	119310	76120
6105	119329	76100
6106	119349	76081
6107	119368	76061
6108	119386	76040
6109	119405	76020
6110	119424	76000
6111	119444	75981
6112	119463	75961
6113	119482	75942
6114	119502	75922
6115	119521	75902
6116	119539	75882
6117	119558	75862
6118	119577	75842
6119	119598	75824
6120	119618	75804
6121	119639	75785
6122	119657	75765
6123	119676	75745
6124	119695	75725
6125	119714	75705
6126	119733	75686
6127	119753	75666
6128	119772	75647
6129	119795	75629
6130	119814	75609
6131	119833	75589
6132	119854	75571
6133	119875	75552
6134	119893	75531
6135	119912	75512
6136	119931	75492
6137	119950	75472
6138	119969	75452
6139	119988	75432
6140	120006	75411
6141	120024	75391
6142	120043	75371
6143	120062	75351
6144	120080	75331
6145	120099	75311
6146	120117	75290
6147	120136	75270
6148	120154	75250
6149	120173	75230
6150	120193	75211
6151	120211	75190
6152	120229	75170
6153	120248	75150
6154	120266	75129
6155	120286	75110
6156	120305	75090
6157	120324	75071
6158	120344	75051
6159	120363	75032
6160	120382	75011
6161	120402	74992
6162	120420	74972
6163	120441	74953
6164	120460	74933
6165	120480	74914
6166	120499	74894
6167	120518	74874
6168	120537	74854
6169	120555	74834
6170	120575	74815
6171	120594	74795
6172	120615	74776
6173	120635	74757
6174	120654	74737
6175	120673	74717
6176	120692	74697
6177	120712	74678
6178	120732	74659
6179	120753	74640
6180	120772	74620
6181	120791	74601
6182	120812	74581
6183	120832	74562
6184	120853	74544
6185	120873	74524
6186	120891	74504
6187	120911	74485
6188	120930	74465
6189	120950	74445
6190	120968	74425
6191	120988	74406
6192	121008	74386
6193	121030	74368
6194	121050	74349
6195	121069	74329
6196	121087	74309
6197	121107	74290
6198	121125	74269
6199	121146	74250
6200	121165	74230
6201	121185	74211
6202	121205	74192
6203	121225	74173
6204	121245	74154
6205	121265	74135
6206	121284	74115
6207	121303	74095
6208	121322	74075
6209	121342	74056
6210	121361	74036
6211	121381	74017
6212	121400	73997
6213	121423	73979
6214	121442	73959
6215	121461	73939
6216	121479	73919
6217	121497	73898
6218	121516	73879
6219	121535	73859
6220	121555	73839
6221	121576	73821
6222	121594	73801
6223	121616	73782
6224	121636	73763
6225	121655	73743
6226	121675	73724
6227	121696	73705
6228	121714	73685
6229	121734	73665
6230	121753	73646
6231	121772	73626
6232	121790	73606
6233	121810	73586
6234	121830	73567
6235	121850	73547
6236	121869	73528
6237	121888	73508
6238	121908	73488
6239	121928	73469
6240	121946	73449
6241	121965	73429
6242	121984	73409
6243	122003	73389
6244	122021	73369
6245	122041	73349
6246	122061	73330
6247	122081	73311
6248	122100	73291
6249	122119	73271
6250	122137	73251
6251	122155	73230
6252	122174	73210
6253	122194	73191
6254	122215	73172
6255	122234	73153
6256	122254	73133
6257	122275	73114
6258	122294	73095
6259	122316	73077
6260	122336	73058
6261	122357	73039
6262	122375	73018
6263	122395	72999
6264	122415	72980
6265	122436	72961
6266	122455	72941
6267	122475	72922
6268	122494	72902
6269	122514	72883
6270	122533	72863
6271	122554	72845
6272	122574	72825
6273	122594	72806
6274	122614	72787
6275	122633	72767
6276	122652	72747
6277	122674	72729
6278	122695	72710
6279	122713	72689
6280	122730	72668
6281	122750	72649
6282	122770	72630
6283	122789	72611
6284	122808	72590
6285	122827	72571
6286	122847	72551
6287	122868	72533
6288	122887	72513
6289	122907	72494
6290	122928	72475
6291	122947	72455
6292	122967	72436
6293	122988	72417
6294	123007	72397
6295	123027	72378
6296	123048	72359
6297	123068	72340
6298	123088	72320
6299	123106	72300
6300	123125	72280
6301	123144	72261
6302	123164	72241
6303	123183	72221
6304	123203	72202
6305	123221	72181
6306	123240	72162
6307	123259	72142
6308	123278	72122
6309	123297	72102
6310	123316	72082
6311	123335	72063
6312	123357	72044
6313	123379	72026
6314	123400	72007
6315	123420	71988
6316	123438	71968
6317	123458	71949
6318	123476	71928
6319	123494	71908
6320	123514	71888
6321	123534	71869
6322	123553	71849
6323	123573	71830
6324	123593	71811
6325	123612	71791
6326	123631	71771
6327	123651	71752
6328	123669	71731
6329	123688	71712
